gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,revenue_per_tenure
1,0,1,1,1.4915401492832983,1,0,0,-1.481049737066981,-0.39972323542321603,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.6803058466772063
0,0,0,1,0.18848851024232702,1,0,0,-1.477726143066649,-0.6739263056343013,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,-0.6767876908536017
1,0,1,1,-0.5037576729981889,0,1,1,-0.84291968900319,-0.6430227234176277,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,-0.35841204609962696
1,0,0,0,-1.0331224013585834,1,0,0,0.14584952609565352,-0.7916910278671254,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,-0.0015104899343204201
0,1,0,0,0.18848851024232702,1,2,1,0.3818247001192428,0.24706666638446492,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.2229637172005336
0,0,0,0,-1.1145631287986442,1,2,1,0.9684390411778845,-0.7924856914098399,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.3272658441717923
1,0,0,0,0.35136996512244845,0,1,1,-0.44575020596348647,-0.09130548490081351,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,-0.19284101981151083
0,0,0,0,0.880734693482843,1,0,1,1.1728400721983174,1.3322680299102558,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,0.5766390882540674
0,1,0,0,-1.1960038562387048,1,0,1,0.1873944510998066,-0.9170492017303322,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.16386706576509888
1,1,0,0,1.4915401492832983,1,0,0,-1.477726143066649,-0.40864112629145616,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.6850353325094287
0,0,0,0,0.8400143297628127,1,0,1,0.9867188081797118,1.2188518831750639,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,0.5279134568026652
1,0,1,1,-0.5851984004382496,0,1,0,-0.6102681089799328,-0.64876196011501,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,-0.30181759083094506
1,0,1,0,1.2879383306831464,1,0,1,1.3057838322116073,1.9087964301495997,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,0.6629545787676153
0,0,1,1,-0.055833672077855064,1,2,1,0.8770402061687477,0.31501039928655145,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.5315773395718807
0,0,0,0,-0.5037576729981889,0,1,0,-1.3248408190513656,-0.7840534282621475,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.6077246284599318
1,0,1,1,1.002895784642934,1,0,0,-0.17155370093607614,0.5419089147188286,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,-0.010923745119548774
1,1,1,0,1.247217966963116,1,2,0,1.4536837652263923,2.0793621299983402,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,0.7879163496769426
1,0,1,1,-0.7888002190384014,0,1,0,-0.8046983579993692,-0.7467925377037582,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.31148789830055557
0,1,1,0,0.6364125111626608,1,0,1,-0.1931570619382357,0.22417594155682868,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,-0.0695031201911423
0,0,0,0,-1.2367242199587352,1,0,1,0.20567421810163386,-0.9465179747726602,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.2489548863687372
1,0,1,1,1.002895784642934,1,0,0,-1.462769970065154,-0.5115721290602768,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6852165837162115
1,0,1,0,1.5729808767233588,1,2,1,1.608230886241842,2.5037786837697573,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.8078026116552341
0,0,1,1,-1.0331224013585834,1,2,0,-0.5305018529719588,-0.8529904905926273,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.2859674054435139
0,0,0,0,-0.6666391278783103,1,2,1,-0.056889707924613786,-0.5363391428082109,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0.02612838975897263
1,0,1,0,0.06632741908223598,1,2,0,1.1994288242009752,0.5498114021713781,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.6491245248050731
0,0,1,0,0.18848851024232702,1,2,1,1.15456030519649,0.6534266985464251,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.6199515577409686
1,0,0,0,-0.6666391278783103,1,2,1,0.5247392421335293,-0.45605605100675245,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,0.20144577444527184
1,0,0,1,0.6364125111626608,1,2,1,-0.012021188920128179,0.33262544115005543,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,0.012660825684772411
1,0,1,1,1.0436161483629645,1,0,1,0.3469269631157543,0.8912959856656214,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,0.1921073007219834
0,0,1,0,1.6137012404433893,1,2,1,0.6693155811479823,1.6702869973987724,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.35913705998531026
0,0,0,0,-1.0331224013585834,1,0,0,-1.5109620830699715,-0.9434276165509928,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7056361065026302
0,0,0,0,0.22920887396235737,1,0,1,0.6360796411446599,0.4201488007851346,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0.35629382890174083
0,1,1,0,0.6364125111626608,1,2,0,1.7511454282561285,1.3937440845341387,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,0.8165897982475845
1,0,0,0,-0.9109613101984924,1,0,1,1.3174164112127704,-0.5299818344664953,1,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.6087025331580272
0,0,0,0,-0.0965540357978854,1,0,0,0.32864719611392706,0.01178003577909058,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,0.2179377093258707
1,0,1,0,-0.055833672077855064,1,2,1,-0.18983346793790365,-0.1762020400474754,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,-0.03828399827706454
0,1,0,0,0.5549717837226001,1,2,1,0.14418772909548702,0.42975098525960104,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,0.13257888959435454
1,0,1,0,0.7178532386027215,1,0,0,-1.4694171580658184,-0.5360742549606394,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6594909672719487
1,0,1,0,-0.1779947632379461,1,0,0,0.39179548212023946,-0.09558783843655248,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,0.164667902823444
0,0,0,0,1.369379058123207,0,1,1,-0.07516947492644105,0.8187167154310334,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.00924193530055744
1,1,0,0,-0.9924020376385531,0,1,1,-1.1752790890364146,-0.9094557500999494,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.5985023912348336
0,0,1,1,0.35136996512244845,1,0,1,1.001674981181207,0.6913939566983384,0,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,0.4989828607121776
1,1,1,0,1.6137012404433893,1,2,1,1.5583769762368582,2.53450567408805,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,0.798628684399177
0,0,0,0,-1.0331224013585834,1,0,0,-1.491020519067978,-0.9309778877151328,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.6478637981312995
0,0,1,1,0.22920887396235737,1,0,0,-1.4727407520661506,-0.6625140542014297,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.6742784237582533
1,0,0,0,0.47353105628253944,1,0,1,1.3722557122182522,0.9840067323156422,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,0.6402742988418055
1,0,1,1,0.5956921474426305,1,2,1,1.6182016682428386,1.3402808872992935,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.8131405180039644
1,0,1,1,0.8400143297628127,1,0,1,0.9235705221733989,1.1026102660657757,0,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,0.4480004082385919
1,0,1,0,-1.1552834925186746,1,2,0,0.0278619390838584,-0.8970060212640896,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.18279671574208808
1,1,0,0,-0.5037576729981889,1,2,1,0.6510358141461546,-0.23694965309053662,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.3594396153654174
1,0,0,0,-1.2367242199587352,1,0,0,-0.6684310039857471,-0.974353272754964,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.5934034956181362
1,1,1,0,1.002895784642934,1,2,1,0.21065960910213194,0.820350190491058,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,0.1672958434830349
0,1,1,0,0.47353105628253944,1,0,1,0.677624566148813,0.6130313017917731,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,0.33423129979103067
1,0,0,0,-0.3408762181180675,1,0,1,-0.5005895069689685,-0.4918600584034986,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.23701254442077224
1,0,1,1,-0.7073594915983407,0,1,1,-1.1486903370337564,-0.8000791430402225,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,-0.5215124818617316
0,0,0,0,-1.1960038562387048,0,1,0,-1.3132082400502028,-0.9814169486902037,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.7612573182856666
0,0,0,1,-1.1552834925186746,1,2,0,0.641065032145158,-0.8601645364643551,1,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.09074082375224068
1,1,1,0,0.18848851024232702,1,2,1,0.6959043331506402,0.3925783906504023,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.3651193934916165
0,0,0,0,-1.2774445836787656,1,0,1,0.3303089931140931,-0.9744415687041545,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.39044923973209056
0,0,0,0,-0.3408762181180675,1,0,0,-0.27957050594687416,-0.39764828061723934,0,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.09711341697178537
0,0,0,0,-1.1145631287986442,1,2,1,0.8654076271675846,-0.8063260814454501,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.24163171332350797
0,0,0,0,0.025607055362205634,1,2,0,1.422109622223236,0.6019943081429612,0,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.7546813048397328
0,0,1,1,1.0436161483629645,1,0,1,-1.4926823160681442,-0.4958113021297733,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6806788720742771
0,0,1,1,1.6137012404433893,1,2,1,1.0349109211845293,2.0626962695886344,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,0.5586937151717755
0,0,1,0,1.5729808767233588,1,2,0,-1.3597385560548543,-0.269221822519663,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6219709688277579
0,1,0,0,-0.1779947632379461,1,2,1,1.3755793062185846,0.3843447933883885,1,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.7790408686387879
1,0,1,0,0.758573602322752,1,0,1,0.6344178441444933,0.8940773080651221,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,0.35491754732388225
0,0,0,0,-0.0965540357978854,1,0,0,0.684271754149477,0.10970024343135074,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.3352005599024997
1,1,1,0,1.6137012404433893,1,0,1,0.6659919871476498,1.703993976002244,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,0.37627847937383074
1,1,0,0,0.14776814652229667,1,2,1,0.8670694241677506,0.39944340069996326,1,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.4089724473153233
1,0,0,1,-0.748079855318371,1,0,0,0.37683930911874425,-0.5417472696961289,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,0.14990622324741876
0,0,1,1,1.6137012404433893,1,2,0,0.32532360211359457,1.3901018766300308,0,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,0.21665111610941398
0,0,1,1,-0.4223169455581282,0,1,0,-0.8495668770038544,-0.632206469641792,0,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.39696933373884585
0,0,0,0,-1.2367242199587352,1,2,0,0.4915033021302069,-0.9404255542785159,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.173564072607568
0,0,0,0,-0.7073594915983407,1,0,0,-1.5009913010689746,-0.8752410697886323,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.6959049552698706
1,0,1,1,0.758573602322752,1,0,0,-1.502653098069141,-0.5276419918129471,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,-0.6600691044143316
1,0,1,0,1.5322605130033284,0,1,1,-0.8512286740040206,0.18137448018673583,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,-0.3810080753633465
0,0,1,1,1.5729808767233588,1,0,0,-1.4843733310673135,-0.39393985075123855,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,-0.6862762372079823
0,0,1,1,0.26992923768238775,1,2,1,1.1695164781979852,0.6558106891745685,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,0.5410370429018319
0,0,1,1,1.1657772395230555,1,2,0,-0.16490651293541178,0.6002283891591512,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.03998240633602493
0,0,0,0,0.7992939660427822,1,0,1,-0.4989277099688025,0.11197386412300604,0,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,-0.21851612877552778
0,0,0,0,-1.2774445836787656,0,1,1,-0.9642308700153169,-0.9916372048090036,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,-0.7096310001666052
1,0,1,0,1.2879383306831464,1,2,1,1.4536837652263923,2.030335804210318,0,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,0.732369598929655
1,0,1,0,1.2064976032430856,1,0,1,-0.15327393393424887,0.6495416767820432,0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,-0.026203387807657127
1,0,1,0,-0.0965540357978854,1,0,0,-1.5192710680708021,-0.7259546936948011,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6655252593669871
0,1,1,1,-1.1552834925186746,1,0,0,-0.6235624849812617,-0.9272473838618345,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.4073302262916567
1,1,1,0,1.247217966963116,1,0,1,0.6394032351449919,1.3454682743142352,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,0.3622168956827872
0,0,0,0,-1.2774445836787656,1,0,1,-0.6717545979860794,-0.9877521830446218,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.6375180478733131
1,0,1,0,-0.7073594915983407,1,2,1,1.285842268209614,-0.32762959290917604,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,0.5746760962159185
1,0,1,1,-0.21871512695797646,1,0,1,0.5280628361338618,-0.03186023710831203,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.29084841304207654
0,0,0,1,-1.1552834925186746,0,1,1,-0.25131995694405,-0.9086390125699374,0,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,-0.2691683654206447
0,0,1,0,1.6137012404433893,1,2,1,1.5284646302338678,2.4147984409730343,0,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0.7377525106310382
1,1,1,0,0.5142514200025698,1,2,0,-1.33148800705203,-0.4889683660675099,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,-0.5841815411623159
0,1,0,0,0.5142514200025698,1,2,1,1.07313225218835,0.9284906542621179,0,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,0.5597564821977289
0,0,0,0,0.14776814652229667,1,0,1,0.3851482941195749,0.1432306301364415,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,0.15190394692581402
1,0,1,1,-0.62591876415828,1,0,1,0.8188773111629334,-0.3277841108202594,1,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.39910564134276144
1,0,0,0,-1.2774445836787656,1,0,0,-1.5242564590713006,-0.9990761385283029,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.8477109145009203
1,1,0,0,-0.6666391278783103,1,2,1,0.32200000811326246,-0.4505596281696441,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.21344853187911506
1,0,0,0,-1.1960038562387048,1,0,1,-1.4943441130683104,-0.9817480584996681,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.7643303134118012
1,0,1,1,-1.1552834925186746,1,2,1,-0.4607063789649817,-0.9078222750399253,1,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,-0.2631043217050725
0,0,1,0,1.5729808767233588,1,0,1,0.6526976111463211,1.6279049417873344,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,0.3561975242111782
1,0,1,1,-0.9109613101984924,1,2,1,-1.341458789053027,-0.8953283982294701,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,-0.6242948567244914
1,0,1,1,-0.5037576729981889,1,0,0,-1.4860351280674797,-0.8308282073458128,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6904125862031603
1,0,0,0,-1.1552834925186746,1,0,1,0.5396954151350245,-0.856941734318902,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.11466921246774206
1,0,0,0,-0.2594354906780068,1,2,1,1.116338974192669,0.10303389926746832,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.524225862651304
0,0,0,0,-1.1552834925186746,1,0,0,-0.3078210549496983,-0.9070496854845085,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,-0.2573680641362879
1,0,0,0,-1.1145631287986442,0,1,1,-0.4573827849646494,-0.8723493774526435,1,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,-0.16687177211065266
0,0,1,0,-1.1552834925186746,1,2,1,0.893658176170409,-0.8461034065557685,1,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.19514071150412027
1,1,1,0,-0.13727439951791576,1,2,1,0.6493740171459885,0.03347876529265501,0,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.28547311045636165
1,0,0,0,-1.2367242199587352,1,0,0,1.1778254631988159,-0.9197863761552375,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.08183596676450836
0,0,0,0,-0.13727439951791576,1,0,0,-1.5076384890696393,-0.7627299565326427,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.6997974157629744
1,0,0,1,-1.2774445836787656,1,0,1,0.8670694241677506,-0.967311670807022,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,-0.25810558296656017
1,0,0,0,-1.2774445836787656,1,0,0,0.15415851109648415,-0.9767814113577026,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,-0.4338809041814597
0,1,0,0,-0.9924020376385531,1,0,1,0.9867188081797118,-0.6794227284714097,1,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,0.3503474520080924
1,0,0,0,-0.7888002190384014,1,0,1,-1.4744025490663168,-0.8963217276578631,0,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,-0.7079920694326667
0,0,1,0,1.0843365120829946,1,2,1,0.9966895901807084,1.463828994204095,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,0.5264369016136632
0,0,1,1,-1.2774445836787656,1,0,1,-1.4827115340671475,-0.9985242888458623,1,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,-0.8374675974138049
1,1,0,0,0.7178532386027215,1,2,1,1.0282637331838649,1.1190553866025057,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.5452998696049088
1,0,1,0,-0.5851984004382496,1,0,1,-0.6784017859867437,-0.6683415868480025,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,-0.3400736845415612
0,0,1,1,-0.62591876415828,1,0,0,0.32532360211359457,-0.4706690305977796,0,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,0.10441679020988245
1,0,1,0,0.5956921474426305,1,0,0,0.2937494591104381,0.5477585213526991,0,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0.2001974957061263
0,0,0,0,-0.2594354906780068,1,2,1,0.3386179781149237,-0.19732684589130153,1,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,0.11124566826795944
0,0,0,0,-1.0738427650786138,0,1,1,-0.5587524019747828,-0.8727246352367032,1,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,-0.28825020182292815
1,0,1,1,-0.5444780367182193,1,2,0,-0.48729513096763954,-0.6054748710243694,0,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,-0.2565076255009701
